contains_bug,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,glm_probability,rf_probability
False,1.0,2.0,2.0,1.0,2.0,4.0,381.5,False,4.0,0.048408564814814814,2.0,192.0,124.83333333333334,160.0,0.0,0.0
False,2.0,2.0,2.0,1.0,3.0,1.0,131.5,True,2.0,7.8604108796296295,2.0,191.0,123.83333333333334,81.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,5.0,250.0,False,2.0,0.09959490740740741,1.0,110.0,72.83333333333333,61.0,0.0,0.0
False,1.0,4.0,4.0,1.0219280948873624,18.0,2.0,236.5,False,4.0,0.12233506944444444,3.0,190.0,123.0,158.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,2.0,0.9587118829771318,20.0,1.0,161.0,False,1.0,0.5912673611111111,2.0,189.0,122.5,157.0,0.0,0.0
False,1.0,3.0,4.0,1.6980962908755897,129.0,1.0,222.75,False,4.0,0.2888599537037037,3.0,188.0,121.5,156.0,0.0,0.0
False,1.0,1.0,1.0,0.0,5.0,0.0,147.0,False,2.0,4.047592592592593,1.0,109.0,71.83333333333333,5.0,0.0,0.0
False,1.0,5.0,7.0,1.3591303062338094,1154.0,0.0,73.0,False,3.0,4.226602182539682,3.0,108.0,70.83333333333333,60.0,0.0,0.0
False,1.0,1.0,1.0,0.0,11.0,9.0,163.0,False,3.0,4.786435185185185,1.0,187.0,120.5,155.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,5.0,348.0,False,3.0,4.0079976851851855,1.0,107.0,69.83333333333333,59.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,0.0,118.0,True,2.0,0.06469907407407408,1.0,186.0,119.5,22.0,0.0,0.0
False,1.0,2.0,2.0,0.11327430349709672,62.0,4.0,236.0,False,3.0,7.748483796296297,2.0,106.0,68.83333333333333,58.0,0.0,0.0
False,2.0,3.0,3.0,1.5,8.0,8.0,235.33333333333334,False,4.0,0.01615740740740741,1.0,185.0,118.66666666666667,87.5,0.0,0.0
False,2.0,3.0,3.0,1.4935243332071164,66.0,21.0,220.33333333333334,False,4.0,1.6052932098765433,3.0,184.0,117.66666666666667,86.5,0.0,0.0
False,1.0,5.0,5.0,2.2516291673878226,28.0,20.0,267.8,False,3.0,3.6499467592592594,2.0,105.0,67.83333333333333,57.0,0.0,0.0
False,1.0,1.0,1.0,0.0,36.0,6.0,106.0,False,1.0,0.041631944444444444,1.0,183.0,116.83333333333334,152.0,0.0,0.0
False,1.0,2.0,3.0,0.8886865525783176,24.0,0.0,187.33333333333334,False,4.0,0.34949074074074077,2.0,182.0,115.83333333333334,151.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,33.0,54.0,False,1.0,14.80712962962963,1.0,104.0,67.16666666666666,56.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,163.0,True,3.0,4.726631944444445,1.0,103.0,66.16666666666666,55.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,0.0,193.0,False,1.0,15.412025462962964,1.0,181.0,115.0,150.0,0.0,0.0
False,2.0,3.0,3.0,1.2092299048006612,85.0,23.0,143.66666666666666,False,4.0,12.585555555555556,3.0,180.0,114.16666666666667,84.0,0.0,0.0
False,1.0,2.0,2.0,1.0,14.0,0.0,285.0,False,3.0,0.7781134259259259,1.0,179.0,113.16666666666667,148.0,0.0,0.0
False,1.0,1.0,2.0,0.9958138476706887,106.0,91.0,186.5,False,1.0,0.0005555555555555556,1.0,178.0,112.66666666666666,147.0,0.0,0.0
False,1.0,2.0,2.0,0.68233488590521,114.0,2.0,178.0,False,1.0,0.0033391203703703703,1.0,177.0,111.66666666666666,146.0,0.0,0.0
False,1.0,2.0,2.0,0.9097361225311662,191.0,9.0,154.5,False,1.0,0.3513310185185185,1.0,176.0,111.16666666666666,145.0,0.0,0.0
False,1.0,2.0,2.0,0.18312206830137276,64.0,8.0,155.5,False,3.0,8.160671296296297,2.0,175.0,110.16666666666666,144.0,0.0,0.0
False,1.0,1.0,2.0,0.7918583525674836,21.0,21.0,76.0,False,3.0,9.335300925925926,1.0,102.0,67.5,24.0,0.0,0.0
False,1.0,5.0,7.0,1.2278726775625033,750.0,1.0,71.71428571428571,False,1.0,0.009523809523809523,1.0,174.0,111.16666666666666,143.0,0.0,0.0
False,1.0,2.0,2.0,0.35335933502142136,203.0,7.0,153.0,False,1.0,0.005439814814814815,1.0,173.0,110.16666666666666,142.0,0.0,0.0
False,1.0,3.0,3.0,1.5766212201074912,48.0,4.0,277.3333333333333,False,3.0,0.9479591049382717,3.0,172.0,109.33333333333333,141.0,0.0,0.0
False,1.0,1.0,1.0,0.0,29.0,8.0,273.0,False,1.0,0.17230324074074074,1.0,171.0,108.33333333333333,140.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,271.0,True,3.0,2.8192476851851853,1.0,170.0,107.33333333333333,139.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,2.0,2.0,2.0,0.9182958340544896,3.0,3.0,156.0,False,4.0,0.04134259259259259,1.0,102.0,58.0,24.5,0.0,0.0
False,1.0,1.0,1.0,0.0,9.0,15.0,213.0,False,4.0,0.03550925925925926,1.0,101.0,57.0,47.0,0.0,0.0
False,1.0,2.0,3.0,1.014097655573916,24.0,8.0,78.0,False,2.0,13.624135802469135,2.0,100.0,56.0,46.0,0.0,0.0
False,1.0,3.0,10.0,2.6285170661564354,90.0,135.0,177.8,False,3.0,0.6050428240740742,4.0,169.0,109.33333333333333,138.0,0.0,0.0
False,3.0,5.0,6.0,0.939976807112913,67.0,646.0,206.83333333333334,False,4.0,9.71665702160494,6.0,99.0,55.0,30.666666666666668,0.0,0.0
False,1.0,2.0,3.0,0.4039843512346435,274.0,7.0,92.66666666666667,False,4.0,0.011493055555555555,2.0,168.0,109.66666666666666,137.0,0.0,0.0
False,1.0,2.0,2.0,0.8935711016541907,29.0,0.0,348.5,False,4.0,4.814195601851852,2.0,167.0,108.83333333333333,136.0,0.0,0.0
False,1.0,2.0,3.0,1.5304930567574826,7.0,2.0,198.66666666666666,False,3.0,9.1890625,3.0,166.0,107.83333333333333,135.0,0.0,0.0
False,1.0,1.0,2.0,0.8366407419411673,90.0,0.0,0.0,False,0.0,0.0,0.0,165.0,107.33333333333333,134.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,80.0,True,1.0,12.54875,1.0,101.0,69.5,23.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,4.0,4.0,2.0,8.0,8.0,268.0,True,3.0,0.06159143518518519,2.0,100.0,70.0,54.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,4.0,4.0,2.0,4.0,4.0,267.0,True,3.0,0.030243055555555554,1.0,99.0,69.0,53.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,4.0,4.0,2.0,4.0,4.0,267.0,True,3.0,0.0017824074074074075,1.0,98.0,68.5,52.0,0.0,0.0
False,1.0,4.0,4.0,1.7924812503605778,1.0,5.0,268.0,True,3.0,0.003136574074074074,1.0,97.0,67.5,51.0,0.0,0.0
False,1.0,5.0,5.0,2.040916994455078,73.0,22.0,258.4,False,3.0,0.7214583333333333,3.0,96.0,66.5,50.0,0.0,0.0
False,1.0,1.0,1.0,0.0,0.0,38.0,38.0,True,1.0,0.001736111111111111,1.0,111.0,62.0,51.0,0.0,0.0
False,2.0,2.0,2.0,0.5032583347756457,11.0,7.0,624.5,False,3.0,0.0008391203703703704,2.0,110.0,61.0,40.0,0.0,0.0
False,1.0,1.0,1.0,0.0,317.0,7.0,901.0,False,3.0,0.04886574074074074,1.0,109.0,60.0,29.0,0.0,0.0
False,1.0,1.0,2.0,0.5363596511250623,19.0,30.0,380.5,False,4.0,0.06321759259259259,1.0,108.0,59.0,52.0,0.0,0.0
False,1.0,2.0,3.0,0.699857857026928,41.0,3.0,66.0,False,4.0,0.04169753086419753,1.0,107.0,58.0,49.0,0.0,0.0
False,1.0,3.0,5.0,0.9045665782408685,1092.0,2.0,150.8,False,4.0,5.18079861111111,3.0,106.0,57.0,28.0,0.0,0.0
False,2.0,7.0,14.0,2.394536039879877,829.0,13.0,128.28571428571428,False,4.0,4.604654431216931,8.0,105.0,56.0,49.5,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,2.0,1.0,2.0,2.0,94.5,False,2.0,1.9850115740740741,1.0,95.0,67.5,23.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,271.0,True,3.0,0.019560185185185184,1.0,94.0,66.5,49.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,271.0,True,3.0,0.12149305555555556,1.0,93.0,65.5,48.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,2.0,0.6500224216483541,6.0,0.0,181.5,False,2.0,7.853003472222222,2.0,158.0,106.5,128.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,2.0,346.0,True,2.0,0.031956018518518516,1.0,91.0,64.0,46.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,2.0,346.0,True,3.0,0.031956018518518516,1.0,92.0,64.0,47.0,0.0,0.0
False,1.0,1.0,1.0,0.0,7.0,3.0,113.0,True,1.0,0.03186342592592593,1.0,157.0,106.5,127.0,0.0,0.0
False,1.0,1.0,1.0,0.0,10.0,0.0,137.0,False,2.0,8.890138888888888,1.0,164.0,111.5,10.0,0.0,0.0
False,1.0,1.0,1.0,0.0,10.0,0.0,137.0,False,2.0,8.890138888888888,1.0,156.0,106.5,9.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,312.0,False,4.0,6.952430555555556,1.0,90.0,63.0,22.0,0.0,0.0
False,1.0,2.0,2.0,0.27138958750811115,42.0,1.0,173.0,False,3.0,0.002002314814814815,2.0,163.0,109.5,133.0,0.0,0.0
False,1.0,2.0,2.0,0.27138958750811115,42.0,1.0,173.0,False,2.0,0.0019965277777777776,1.0,155.0,105.5,126.0,0.0,0.0
False,1.0,4.0,4.0,1.8080903610769055,22.0,5.0,252.0,False,3.0,5.2389091435185176,4.0,154.0,104.5,125.0,0.0,0.0
False,1.0,4.0,4.0,1.8080903610769055,22.0,5.0,252.0,False,3.0,5.065601851851851,4.0,162.0,107.5,132.0,0.0,0.0
False,1.0,2.0,3.0,0.7975694087245402,63.0,20.0,268.6666666666667,False,3.0,6.409409722222223,3.0,161.0,106.0,131.0,0.0,0.0
False,1.0,2.0,3.0,0.7975694087245402,63.0,20.0,268.6666666666667,False,2.0,6.409409722222223,3.0,153.0,104.0,124.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,2.0,3.0,1.0785278600930748,26.0,19.0,145.33333333333334,False,2.0,0.008537808641975309,2.0,150.0,102.5,121.0,0.0,0.0
False,1.0,2.0,2.0,0.3372900666170139,16.0,16.0,258.5,False,2.0,0.010092592592592592,1.0,152.0,103.5,123.0,0.0,0.0
False,1.0,2.0,2.0,0.3372900666170139,16.0,16.0,258.5,False,3.0,0.010092592592592592,1.0,160.0,104.5,130.0,0.0,0.0
False,2.0,2.0,3.0,1.3779630390761746,11.0,8.0,136.33333333333334,True,2.0,0.007472993827160494,2.0,149.0,101.5,64.0,0.0,0.0
False,1.0,3.0,3.0,1.1247565656140774,38.0,1.0,179.66666666666666,False,3.0,6.773163580246913,3.0,159.0,101.5,129.0,0.0,0.0
False,1.0,3.0,3.0,1.1247565656140774,38.0,1.0,179.66666666666666,False,2.0,6.773163580246913,3.0,151.0,101.5,122.0,0.0,0.0
False,2.0,2.0,2.0,0.2974722489192897,13.0,6.0,249.5,True,3.0,4.25745949074074,2.0,89.0,62.5,8.0,0.0,0.0
False,1.0,2.0,2.0,0.9709505944546686,20.0,10.0,100.0,False,2.0,9.58379050925926,2.0,148.0,100.5,7.0,0.0,0.0
False,1.0,1.0,2.0,0.9709505944546686,5.0,5.0,163.5,False,2.0,0.0037847222222222223,2.0,147.0,99.5,119.0,0.0,0.0
False,1.0,2.0,3.0,1.4197367178034825,13.0,3.0,123.33333333333333,False,2.0,3.3420871913580252,3.0,146.0,98.5,118.0,0.0,0.0
False,2.0,2.0,2.0,0.9182958340544896,10.0,2.0,346.5,False,4.0,3.8186168981481483,2.0,88.0,61.5,33.0,0.0,0.0
False,1.0,2.0,2.0,0.9975025463691153,12.0,5.0,104.0,False,2.0,0.004710648148148148,2.0,145.0,97.5,117.0,0.0,0.0
False,1.0,1.0,1.0,0.0,12.0,7.0,91.0,False,1.0,0.00662037037037037,1.0,144.0,96.5,116.0,0.0,0.0
False,1.0,2.0,3.0,0.7299822923195093,107.0,0.0,102.66666666666667,False,2.0,4.440007716049382,2.0,143.0,96.0,115.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,17.0,0.0,251.0,False,3.0,0.7008101851851852,1.0,142.0,96.5,114.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,271.0,False,3.0,0.6932291666666667,1.0,87.0,60.5,44.0,0.0,0.0
False,1.0,1.0,2.0,0.4843233722040693,143.0,0.0,0.0,False,0.0,0.0,0.0,141.0,95.5,113.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,2.0,4.0,1.5341243655232752,52.0,15.0,154.25,False,3.0,2.9984519675925925,3.0,86.0,60.0,43.0,0.0,0.0
False,1.0,3.0,3.0,0.8886865525783176,32.0,16.0,154.33333333333334,False,3.0,3.9371952160493824,3.0,85.0,59.5,42.0,0.0,0.0
False,1.0,1.0,1.0,0.0,7.0,1.0,201.0,False,2.0,7.0102314814814815,1.0,84.0,58.5,41.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,11.0,False,2.0,10.672025462962964,1.0,83.0,57.5,22.0,0.0,0.0
False,1.0,1.0,1.0,0.0,4.0,5.0,272.0,False,3.0,0.025798611111111112,1.0,82.0,57.0,40.0,0.0,0.0
False,1.0,5.0,5.0,2.321928094887362,5.0,5.0,255.2,False,3.0,2.1866875,4.0,81.0,56.0,39.0,0.0,0.0
False,1.0,1.0,1.0,0.0,26.0,0.0,351.0,False,2.0,6.219375,1.0,80.0,55.0,11.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,0.0,65.0,True,3.0,0.005844907407407407,1.0,79.0,54.0,3.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,1.0,64.0,False,2.0,6.221076388888889,1.0,78.0,53.0,2.0,0.0,0.0
False,1.0,5.0,7.0,2.329246338257412,69.0,1.0,150.71428571428572,False,4.0,5.381081349206348,6.0,77.0,52.0,38.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,11.0,False,1.0,10.650439814814815,1.0,76.0,51.0,21.0,0.0,0.0
False,1.0,1.0,1.0,0.0,22.0,1.0,251.0,False,3.0,3.2647569444444446,1.0,75.0,50.0,37.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,2.0,2.0,2.0,0.4854607607459134,18.0,1.0,113.5,True,2.0,8.14224537037037,2.0,98.0,56.5,35.5,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,12.0,0.0,622.0,False,4.0,0.13818287037037036,1.0,97.0,57.0,46.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,622.0,True,4.0,0.002789351851851852,1.0,96.0,59.0,45.0,0.0,0.0
False,1.0,1.0,1.0,0.0,10.0,0.0,612.0,True,4.0,0.002662037037037037,1.0,95.0,58.0,44.0,0.0,0.0
False,1.0,1.0,1.0,0.0,23.0,23.0,612.0,True,4.0,0.0015393518518518519,1.0,94.0,57.0,43.0,0.0,0.0
False,1.0,1.0,1.0,0.0,0.0,8.0,620.0,True,4.0,0.01810185185185185,1.0,93.0,56.0,42.0,0.0,0.0
False,1.0,1.0,1.0,0.0,27.0,15.0,608.0,True,4.0,0.9956712962962962,1.0,92.0,57.5,41.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,75.0,True,2.0,2.266516203703704,1.0,140.0,108.0,112.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,1.0,302.0,False,2.0,0.007349537037037037,1.0,139.0,107.0,111.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,3.0,5.0,1.9254106352407239,25.0,9.0,188.8,False,2.0,3.2385208333333333,4.0,138.0,108.5,110.0,0.0,0.0
False,1.0,1.0,1.0,0.0,90.0,46.0,608.0,False,4.0,0.23024305555555555,1.0,137.0,108.0,18.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,163.0,False,3.0,0.014849537037037038,1.0,74.0,59.0,36.0,0.0,0.0
False,1.0,1.0,2.0,1.0,2.0,2.0,94.5,False,2.0,1.8049652777777778,1.0,73.0,58.5,20.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,2.0,2.0,0.9182958340544896,3.0,3.0,165.0,False,5.0,5.487679398148148,2.0,136.0,106.0,109.0,0.0,0.0
False,1.0,2.0,2.0,0.9182958340544896,3.0,3.0,165.0,False,5.0,5.487679398148148,2.0,128.0,99.0,101.0,0.0,0.0
False,1.0,1.0,1.0,0.0,8.0,0.0,155.0,False,3.0,2.226701388888889,1.0,135.0,104.0,108.0,0.0,0.0
False,1.0,1.0,1.0,0.0,8.0,0.0,155.0,False,3.0,2.226701388888889,1.0,127.0,98.0,100.0,0.0,0.0
False,1.0,3.0,4.0,1.5663928587137266,0.0,245.0,190.75,False,3.0,6.249325810185185,4.0,126.0,97.0,99.0,0.0,0.0
False,1.0,3.0,4.0,1.5663928587137266,0.0,245.0,190.75,False,3.0,6.249325810185185,4.0,134.0,102.0,107.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,2.0,2.0,0.016716232387994478,563.0,726.0,564.0,False,2.0,9.534375,1.0,133.0,101.0,106.0,0.0,0.0
False,1.0,2.0,2.0,0.016716232387994478,563.0,726.0,564.0,False,1.0,9.534375,1.0,125.0,97.0,98.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1058.0,1058.0,4221.0,False,2.0,0.07490740740740741,1.0,124.0,96.0,97.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1058.0,1058.0,4221.0,False,3.0,0.07490740740740741,1.0,132.0,99.0,105.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,False,2.0,9.519305555555556,1.0,131.0,97.0,104.0,0.0,0.0
False,1.0,1.0,1.0,0.0,1.0,1.0,0.0,False,1.0,9.519305555555556,1.0,123.0,95.0,96.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2116.0,992.0,3097.0,False,1.0,9.446469907407407,1.0,69.0,54.5,33.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2116.0,992.0,3097.0,False,3.0,9.446469907407407,1.0,72.0,56.5,35.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,251.0,True,2.0,2.0622685185185183,1.0,71.0,54.5,34.0,0.0,0.0
False,1.0,1.0,1.0,0.0,2.0,2.0,251.0,True,2.0,2.0622685185185183,1.0,68.0,53.5,32.0,0.0,0.0
False,1.0,2.0,2.0,0.9709505944546686,3.0,2.0,268.0,False,3.0,8.072297453703703,2.0,130.0,98.5,103.0,0.0,0.0
False,1.0,2.0,2.0,0.9709505944546686,3.0,2.0,268.0,False,3.0,8.072297453703703,2.0,122.0,97.5,95.0,0.0,0.0
False,1.0,2.0,2.0,0.8112781244591328,6.0,2.0,265.5,False,2.0,9.190868055555555,2.0,129.0,96.5,102.0,0.0,0.0
False,1.0,2.0,2.0,0.8112781244591328,6.0,2.0,265.5,False,2.0,9.190868055555555,2.0,121.0,96.5,94.0,0.0,0.0
False,1.0,1.0,1.0,0.0,20.0,0.0,588.0,False,4.0,1.6574074074074074,1.0,67.0,55.0,19.0,0.0,0.0
False,1.0,1.0,1.0,0.0,20.0,0.0,588.0,False,4.0,1.6574074074074074,1.0,70.0,55.0,20.0,0.0,0.0